Step,Value
3234,0.41725758
3235,0.41734838
3236,0.4171179
3237,0.4165216
3238,0.41449127
3239,0.41035584
3240,0.40516725
3241,0.40110815
3242,0.39783078
3243,0.39527828
3244,0.39444757
3245,0.3956629
3246,0.39816618
3247,0.40134653
3248,0.40379205
3249,0.40567404
3250,0.4069775
3251,0.40787208
3252,0.40938842
3253,0.41057736
3254,0.412207
3255,0.41467872
3256,0.418019
3257,0.42040265
3258,0.42191398
3259,0.42412964
3260,0.42778724
3261,0.43408749
3262,0.44012287
3263,0.44443756
3264,0.4463104
3265,0.44820705
3266,0.45136654
3267,0.45767838
3268,0.46440953
3269,0.4687977
3270,0.47110608
3271,0.47142377
3272,0.47269133
3273,0.4742204
3274,0.4761114
3275,0.47966963
3276,0.48277485
3277,0.48591438
3278,0.48906785
3279,0.4930269
3280,0.4970669
3281,0.5012765
3282,0.5043657
3283,0.50800997
3284,0.51190436
3285,0.51468307
3286,0.5173392
3287,0.5192276
3288,0.52064115
3289,0.5209991
3290,0.5210379
3291,0.52117985
3292,0.5238073
3293,0.5267143
3294,0.5275833
3295,0.5249135
3296,0.5200364
3297,0.5170981
3298,0.5171042
3299,0.5189915
3300,0.5206138
3301,0.5212921
3302,0.5230805
3303,0.52585506
3304,0.5286991
3305,0.530092
3306,0.532392
3307,0.53645843
3308,0.54271024
3309,0.5486351
3310,0.5517419
3311,0.55271256
3312,0.55315566
3313,0.5549414
3314,0.55660087
3315,0.55777746
3316,0.5580348
3317,0.5579427
3318,0.5577064
3319,0.557939
3320,0.56026965
3321,0.56301224
3322,0.563696
3323,0.56269294
3324,0.56144243
3325,0.5598047
3326,0.5573406
3327,0.5544538
3328,0.55163366
3329,0.5484481
3330,0.5433908
3331,0.53925014
3332,0.5377444
3333,0.537645
3334,0.5377084
3335,0.5360399
3336,0.53313684
3337,0.53046674
3338,0.52884656
3339,0.52891344
3340,0.52923447
3341,0.5287242
3342,0.5286032
3343,0.5284779
3344,0.5286214
3345,0.53020614
3346,0.5326869
3347,0.5352563
3348,0.5374248
3349,0.53952837
3350,0.54090834
3351,0.54121196
3352,0.5415312
3353,0.5417247
3354,0.5422088
3355,0.54280096
3356,0.54447883
3357,0.5462246
3358,0.54740655
3359,0.54886764
3360,0.55075955
3361,0.55364645
3362,0.55654263
3363,0.5597977
3364,0.56452495
3365,0.57010084
3366,0.57422715
3367,0.5779679
3368,0.5812311
3369,0.5843421
3370,0.5862071
3371,0.58669055
3372,0.5889629
3373,0.59301
3374,0.59777844
3375,0.6023184
3376,0.6052996
3377,0.60777205
3378,0.6091911
3379,0.6102361
3380,0.6116203
3381,0.61337066
3382,0.6136893
3383,0.6123638
3384,0.6118391
3385,0.6133096
3386,0.6157942
3387,0.6178949
3388,0.61948687
3389,0.6215217
3390,0.6238539
3391,0.6256212
3392,0.62798256
3393,0.6309522
3394,0.63445675
3395,0.63737214
3396,0.63977253
3397,0.64332354
3398,0.6481142
3399,0.65269303
3400,0.6546186
3401,0.65485054
3402,0.65515435
3403,0.6547901
3404,0.65353674
3405,0.65192
3406,0.64987224
3407,0.6479771
3408,0.6461885
3409,0.6442914
3410,0.6422992
3411,0.6396455
3412,0.63707346
3413,0.6343
3414,0.6301616
3415,0.62457085
3416,0.6188941
3417,0.6110158
3418,0.6030635
3419,0.59741765
3420,0.5938525
3421,0.59157366
3422,0.58713
3423,0.58041334
3424,0.57305604
3425,0.5676544
3426,0.56565446
3427,0.5642932
3428,0.5630991
3429,0.5618015
3430,0.5610385
3431,0.5577512
3432,0.5522793
3433,0.5452203
3434,0.53808147
3435,0.53267956
3436,0.52651954
3437,0.5213108
3438,0.5170912
3439,0.5133104
3440,0.509463
3441,0.5066318
3442,0.503415
3443,0.50069565
3444,0.4982976
3445,0.49623173
3446,0.4958053
3447,0.49550554
3448,0.49646327
3449,0.49753755
3450,0.49685144
3451,0.49559826
3452,0.49300826
3453,0.48996493
3454,0.48608282
3455,0.48309478
3456,0.4804565
3457,0.4790643
3458,0.47743687
3459,0.47542167
3460,0.47440442
3461,0.4719821
3462,0.46990734
3463,0.46961716
3464,0.4720028
3465,0.47577628
3466,0.4794384
3467,0.4802525
3468,0.48021638
3469,0.48036242
3470,0.48084983
3471,0.48204648
3472,0.48150396
3473,0.48196852
3474,0.48287377
3475,0.4817425
3476,0.47849098
3477,0.47200584
3478,0.46573567
3479,0.46074423
3480,0.4575643
3481,0.45292658
3482,0.4476336
3483,0.44164017
3484,0.4354304
3485,0.4300735
3486,0.42208955
3487,0.41498792
3488,0.41021344
3489,0.40696773
3490,0.40411717
3491,0.40231535
3492,0.39971763
3493,0.39659575
3494,0.39220524
3495,0.38798895
3496,0.3851038
3497,0.37971747
3498,0.3724016
3499,0.3649777
3500,0.36055058
3501,0.36116424
3502,0.36301574
3503,0.36489093
3504,0.36503726
3505,0.3648344
3506,0.36409515
3507,0.36541814
3508,0.3694523
3509,0.37357324
3510,0.37729532
3511,0.3793568
3512,0.3801796
3513,0.37992024
3514,0.37808186
3515,0.37623638
3516,0.37648043
3517,0.3766194
3518,0.37765187
3519,0.37834358
3520,0.37880698
3521,0.38009313
3522,0.3804233
3523,0.37994254
3524,0.3778115
3525,0.37559697
3526,0.37395465
3527,0.36959484
3528,0.3644263
3529,0.3596613
3530,0.35838044
3531,0.3553286
3532,0.35008347
3533,0.34407243
3534,0.3376185
3535,0.33274674
3536,0.32600293
3537,0.3202271
3538,0.31721282
3539,0.31606656
3540,0.31588966
3541,0.31634435
3542,0.31468564
3543,0.3122196
3544,0.30840015
3545,0.30500728
3546,0.30293137
3547,0.29842776
3548,0.29197994
3549,0.28435943
3550,0.27925527
3551,0.2784012
3552,0.2778028
3553,0.2773546
3554,0.27540034
3555,0.27361223
3556,0.27075985
3557,0.26864305
3558,0.26696312
3559,0.26422232
3560,0.2612037
3561,0.25629744
3562,0.25145274
3563,0.24709661
3564,0.24197787
3565,0.23658274
3566,0.23285113
3567,0.2288304
3568,0.22537617
3569,0.22158597
3570,0.21756819
3571,0.21444982
3572,0.21028197
3573,0.20660989
3574,0.20313396
3575,0.19976206
3576,0.1972324
3577,0.19404596
3578,0.19159897
3579,0.18987307
3580,0.18986225
3581,0.18926811
3582,0.18790288
3583,0.18614894
3584,0.18447511
3585,0.18449582
3586,0.18487601
3587,0.18555193
3588,0.18664792
3589,0.18843882
3590,0.19096844
3591,0.19372906
3592,0.19684744
3593,0.1997409
3594,0.2005804
3595,0.20098838
3596,0.20170495
3597,0.20235491
3598,0.20116396
3599,0.19836557
3600,0.19694653
3601,0.1963373
3602,0.19463146
3603,0.19199704
3604,0.18915159
3605,0.18644187
3606,0.18449253
3607,0.18390712
3608,0.18495016
3609,0.18650518
3610,0.18662201
3611,0.18780327
3612,0.18901587
3613,0.18922192
3614,0.190497
3615,0.19257103
3616,0.19429596
3617,0.19613662
3618,0.19777703
3619,0.20217082
3620,0.20849542
3621,0.21394216
3622,0.21958387
3623,0.2237955
3624,0.22849777
3625,0.23411229
3626,0.23857826
3627,0.24461086
3628,0.25110692
3629,0.2590078
3630,0.26515305
3631,0.2724007
3632,0.27919665
3633,0.28685555
3634,0.29503974
3635,0.30049062
3636,0.3073231
3637,0.3144803
3638,0.3224411
3639,0.3297236
3640,0.3366523
3641,0.34210643
3642,0.35155216
3643,0.36147553
3644,0.3712162
3645,0.38085952
3646,0.38797352
3647,0.3961577
3648,0.40125614
3649,0.40540323
3650,0.4102643
3651,0.41520727
3652,0.42365208
3653,0.43044767
3654,0.43674988
3655,0.4408798
3656,0.44691163
3657,0.4526077
3658,0.45751774
3659,0.46409
3660,0.46967375
3661,0.47778443
3662,0.48517913
3663,0.49041933
3664,0.49556792
3665,0.500311
3666,0.5029983
3667,0.5082882
3668,0.5134046
3669,0.51969755
3670,0.526681
3671,0.5317551
3672,0.5385087
3673,0.5434263
3674,0.5480626
3675,0.55255336
3676,0.55502415
3677,0.5590409
3678,0.5610928
3679,0.56202656
3680,0.5598176
3681,0.55948615
3682,0.5598698
3683,0.55995333
3684,0.56057805
3685,0.5587655
3686,0.55771804
3687,0.5577501
3688,0.5600338
3689,0.5648313
3690,0.57008713
3691,0.57245445
3692,0.57501936
3693,0.5765923
3694,0.5794196
3695,0.5831702
3696,0.5850367
3697,0.58747715
3698,0.5902403
3699,0.59423536
3700,0.59815806
3701,0.5993151
3702,0.60202706
3703,0.6064809
3704,0.6137685
3705,0.62097764
3706,0.6293073
3707,0.6359644
3708,0.64303553
3709,0.65015936
3710,0.65486395
3711,0.66008
3712,0.6643535
3713,0.66800684
3714,0.6696052
3715,0.6709083
3716,0.6722756
3717,0.67651445
3718,0.68058175
3719,0.68323886
3720,0.6855049
3721,0.6861006
3722,0.6880713
3723,0.68945956
3724,0.69077104
3725,0.6932296
3726,0.69514537
3727,0.69865876
3728,0.70117086
3729,0.70237315
3730,0.70166266
3731,0.7035518
3732,0.70749295
3733,0.7130358
3734,0.7178452
3735,0.71895415
3736,0.7209833
3737,0.7231032
3738,0.7252689
3739,0.7256045
3740,0.7260049
3741,0.72765124
3742,0.73373735
3743,0.74006504
3744,0.74338704
3745,0.7431699
3746,0.7404098
3747,0.74072886
3748,0.74391085
3749,0.7485123
3750,0.75212383
3751,0.7535293
3752,0.7569394
3753,0.76173055
3754,0.7675038
3755,0.7715782
3756,0.7757556
3757,0.7783522
3758,0.779428
3759,0.77939236
3760,0.77784663
3761,0.776904
3762,0.77699286
3763,0.77905244
3764,0.7810008
3765,0.7822765
3766,0.7817372
3767,0.78076154
3768,0.77941257
3769,0.7788734
3770,0.78012216
3771,0.7818578
3772,0.7843308
3773,0.7867425
3774,0.7890502
3775,0.79059845
3776,0.79111147
3777,0.7922102
3778,0.79268974
3779,0.79229885
3780,0.7908526
3781,0.79044217
3782,0.7909644
3783,0.7912082
3784,0.7911128
3785,0.79016656
3786,0.78949326
3787,0.78879046
3788,0.78777266
3789,0.78748155
3790,0.7884532
3791,0.7911888
3792,0.79686594
3793,0.8024217
3794,0.8048646
3795,0.8046313
3796,0.80361575
3797,0.8038217
3798,0.80389947
3799,0.8032915
3800,0.8029153
3801,0.8038912
3802,0.80561256
3803,0.805773
3804,0.8041864
3805,0.8029045
3806,0.8018147
3807,0.80015916
3808,0.7970854
3809,0.7943024
3810,0.79322565
3811,0.79270864
3812,0.79278594
3813,0.7935746
3814,0.79348624
3815,0.7932173
3816,0.7935113
3817,0.7943179
3818,0.7954383
3819,0.79632175
3820,0.7984084
3821,0.80104685
3822,0.80256283
3823,0.80224943
3824,0.80080616
3825,0.8000394
3826,0.8007133
3827,0.80223775
3828,0.8037621
3829,0.80437386
3830,0.8042513
3831,0.80448836
3832,0.8060574
3833,0.80912256
3834,0.81235987
3835,0.8149477
3836,0.8174414
3837,0.8188493
3838,0.81877136
3839,0.81916326
3840,0.81947225
3841,0.81863767
3842,0.81615335
3843,0.81336343
3844,0.81163067
3845,0.8107573
3846,0.8100373
3847,0.8085812
3848,0.80607224
3849,0.8031566
3850,0.8016751
3851,0.80070174
3852,0.7986661
3853,0.79670495
3854,0.7955599
3855,0.7955043
3856,0.7948701
3857,0.79323626
3858,0.79192716
3859,0.7899114
3860,0.7869346
3861,0.78340816
3862,0.7811326
3863,0.7813915
3864,0.78182364
3865,0.7833378
3866,0.7868006
3867,0.79241294
3868,0.7985324
3869,0.80305743
3870,0.8080343
3871,0.8132897
3872,0.81781536
3873,0.8217272
3874,0.82484794
3875,0.82666916
3876,0.8266271
3877,0.8254455
3878,0.824595
3879,0.8245012
3880,0.8249111
3881,0.8258155
3882,0.8263496
3883,0.826126
3884,0.8268619
3885,0.82955724
3886,0.83273464
3887,0.83506024
3888,0.8363525
3889,0.8377863
3890,0.8381114
3891,0.83562607
3892,0.8317091
3893,0.82839066
3894,0.82704026
3895,0.82624805
3896,0.82601357
3897,0.8277922
3898,0.8313988
3899,0.8351546
3900,0.83682644
3901,0.83549845
3902,0.83234596
3903,0.82944983
3904,0.8282947
3905,0.82889235
3906,0.8290911
3907,0.8280089
3908,0.82717735
3909,0.8265596
3910,0.8264022
3911,0.8259497
3912,0.82541335
3913,0.8253345
3914,0.82537365
3915,0.82505715
3916,0.8238216
3917,0.821342
3918,0.8194821
3919,0.81896627
3920,0.8199189
3921,0.8212134
3922,0.8207174
3923,0.81832016
3924,0.81441575
3925,0.8115756
3926,0.81028837
3927,0.80865365
3928,0.80727637
3929,0.8047254
3930,0.80173963
3931,0.7989941
3932,0.7978666
3933,0.79814893
3934,0.7976394
3935,0.7965237
3936,0.7946505
3937,0.7926081
3938,0.79113936
3939,0.790529
3940,0.791017
3941,0.79231614
3942,0.792916
3943,0.793339
3944,0.7922373
3945,0.78970414
3946,0.78670174
3947,0.78309226
3948,0.7814902
3949,0.78048325
3950,0.7789617
3951,0.7767877
3952,0.7734312
3953,0.77075464
3954,0.76744723
3955,0.76417917
3956,0.7609856
3957,0.75945616
3958,0.7602206
3959,0.76084566
3960,0.76147693
3961,0.7618624
3962,0.7614191
3963,0.7593922
3964,0.75378036
3965,0.74704385
3966,0.74221975
3967,0.7370881
3968,0.7321782
3969,0.72641003
3970,0.72116095
3971,0.71736515
3972,0.7134929
3973,0.71146137
3974,0.7101782
3975,0.70831037
3976,0.7047037
3977,0.69889045
3978,0.69449764
3979,0.69173706
3980,0.69021463
3981,0.6895688
3982,0.6903816
3983,0.6919084
3984,0.6926436
3985,0.69204354
3986,0.6893526
3987,0.68613595
3988,0.6832481
3989,0.68053615
3990,0.6777553
3991,0.6752301
3992,0.6725794
3993,0.66971534
3994,0.66623497
3995,0.6635625
3996,0.6617212
3997,0.6588732
3998,0.65595186
3999,0.653963
4000,0.6532452
4001,0.65410286
4002,0.65610874
4003,0.65795857
4004,0.65883166
4005,0.6587539
4006,0.6582166
4007,0.65791327
4008,0.65836257
4009,0.6589861
4010,0.6591189
4011,0.6583242
4012,0.6574353
4013,0.65703964
4014,0.6558987
4015,0.6553133
4016,0.6567525
4017,0.6592642
4018,0.66184855
4019,0.6636743
4020,0.6644993
4021,0.6640968
4022,0.6622797
4023,0.6600414
4024,0.6582773
4025,0.6580108
4026,0.6590651
4027,0.66083133
4028,0.6634042
4029,0.66674864
4030,0.6706926
4031,0.67337394
4032,0.6737334
4033,0.6730304
4034,0.6719257
4035,0.6716423
4036,0.67186445
4037,0.67264205
4038,0.6744353
4039,0.6767503
4040,0.67970085
4041,0.6827822
4042,0.6856045
4043,0.687452
4044,0.68696743
4045,0.6850702
4046,0.68261606
4047,0.6795579
4048,0.67755175
4049,0.67658794
4050,0.675987
4051,0.67482525
4052,0.6725713
4053,0.67112315
4054,0.67058086
4055,0.67054397
4056,0.67112327
4057,0.6729154
4058,0.67579746
4059,0.6792532
4060,0.6830201
4061,0.6859935
4062,0.68750685
4063,0.68694234
4064,0.68382806
4065,0.6795643
4066,0.6764459
4067,0.6750469
4068,0.6745487
4069,0.6726526
4070,0.6695126
4071,0.6664026
4072,0.663055
4073,0.6587803
4074,0.65391153
4075,0.6507389
4076,0.6503177
4077,0.6510655
4078,0.65263003
4079,0.6542583
4080,0.6554111
4081,0.65520704
4082,0.65541524
4083,0.6576329
4084,0.6591075
4085,0.6575402
4086,0.652504
4087,0.6472602
4088,0.6431787
4089,0.63757235
4090,0.6300892
4091,0.6225935
4092,0.61514217
4093,0.60874337
4094,0.60382646
4095,0.6004638
4096,0.5989515
4097,0.5977242
4098,0.598009
4099,0.59946954
4100,0.59987557
4101,0.59991753
4102,0.6006663
4103,0.6028208
4104,0.60572135
4105,0.60833436
4106,0.6106599
4107,0.6134194
4108,0.6169658
4109,0.6200975
4110,0.6218531
4111,0.6211995
4112,0.6201822
4113,0.6206831
4114,0.6225377
4115,0.624462
4116,0.6253168
4117,0.6255939
4118,0.62586665
4119,0.62611306
4120,0.62539464
4121,0.6236655
4122,0.62075967
4123,0.6184746
4124,0.6174398
4125,0.6167544
4126,0.61512744
4127,0.61217487
4128,0.6101945
4129,0.61034095
4130,0.6112664
4131,0.6111372
4132,0.610315
4133,0.6103339
4134,0.61069524
4135,0.61004966
4136,0.6072384
4137,0.60426116
4138,0.6019799
4139,0.5993412
4140,0.59636337
4141,0.59422964
4142,0.5920165
4143,0.58967394
4144,0.58806694
4145,0.58810806
4146,0.589365
4147,0.5898727
4148,0.5903078
4149,0.5914542
4150,0.5921225
4151,0.59075916
4152,0.58711237
4153,0.58348113
4154,0.58169335
4155,0.581605
4156,0.5823374
4157,0.5828033
4158,0.5825716
4159,0.5833673
4160,0.58612776
4161,0.5908475
4162,0.5948953
4163,0.5966337
4164,0.5983397
4165,0.6001311
4166,0.6012525
4167,0.6020747
4168,0.6029884
4169,0.60471535
4170,0.6061655
4171,0.6072019
4172,0.609517
4173,0.6129486
4174,0.6167867
4175,0.6201676
4176,0.6236562
4177,0.62867945
4178,0.6337194
4179,0.6379121
4180,0.6408178
4181,0.6433161
4182,0.6446644
4183,0.64396065
4184,0.64246017
4185,0.6415789
4186,0.64251024
4187,0.64406455
4188,0.64563143
4189,0.64832664
4190,0.65204066
4191,0.65568525
4192,0.6587971
4193,0.6607034
4194,0.66127944
4195,0.66071594
4196,0.6592241
4197,0.65726984
4198,0.6542305
4199,0.6508571
4200,0.6493864
4201,0.6497414
4202,0.65063417
4203,0.6516931
4204,0.65311974
4205,0.6553614
4206,0.6577691
4207,0.6601276
4208,0.66332775
4209,0.66688716
4210,0.67015755
4211,0.672801
4212,0.6747802
4213,0.6760728
4214,0.67570376
4215,0.6740606
4216,0.6720779
4217,0.66961443
4218,0.66733575
4219,0.66628855
4220,0.66648227
4221,0.66725963
4222,0.6672691
4223,0.66679007
4224,0.66661286
4225,0.6655454
4226,0.6640616
4227,0.6629348
4228,0.66246766
4229,0.6632798
4230,0.66354847
4231,0.66255605
4232,0.66025555
4233,0.655394
4234,0.6500167
4235,0.64461386
4236,0.63906753
4237,0.6347958
4238,0.631236
4239,0.62895054
4240,0.62602144
4241,0.62217057
4242,0.6175153
4243,0.61221784
4244,0.6082393
4245,0.6066868
4246,0.60717064
4247,0.60727006
4248,0.60582805
4249,0.6047425
4250,0.6047704
4251,0.6054243
4252,0.605608
4253,0.605069
4254,0.6053015
4255,0.6066688
4256,0.60860944
4257,0.6101394
4258,0.6107014
4259,0.6131656
4260,0.61859775
4261,0.6260326
4262,0.63200134
4263,0.63392955
4264,0.6349999
4265,0.6366121
4266,0.6398714
4267,0.6438184
4268,0.6474461
4269,0.65080863
4270,0.65269303
4271,0.65347373
4272,0.6538036
4273,0.65459
4274,0.65603924
4275,0.6562677
4276,0.6557163
4277,0.65466243
4278,0.65308756
4279,0.65104574
4280,0.6484065
4281,0.64632845
4282,0.6456068
4283,0.6442021
4284,0.6434925
4285,0.6442601
4286,0.64529365
4287,0.64595985
4288,0.6453348
4289,0.6442413
4290,0.6416904
4291,0.637642
4292,0.63290524
4293,0.62855846
4294,0.62457705
4295,0.6192785
4296,0.6142676
4297,0.61070275
4298,0.6091511
4299,0.608531
4300,0.6077692
4301,0.6086639
4302,0.6113358
4303,0.61495584
4304,0.6183599
4305,0.6217242
4306,0.6242878
4307,0.6260983
4308,0.6268088
4309,0.62668586
4310,0.62745667
4311,0.6288476
4312,0.63023585
4313,0.6311545
4314,0.6313516
4315,0.6319188
4316,0.63352364
4317,0.63353926
4318,0.6333285
4319,0.63355106
4320,0.63565916
4321,0.63906956
4322,0.64091724
4323,0.64270204
4324,0.6440469
4325,0.6442082
4326,0.6436833
4327,0.64184606
4328,0.63989085
4329,0.637686
4330,0.63623136
4331,0.6335894
4332,0.6295605
4333,0.62342733
4334,0.6174835
4335,0.6145021
4336,0.6119528
4337,0.60908943
4338,0.6045394
4339,0.59847033
4340,0.59129065
4341,0.5847157
4342,0.57795435
4343,0.5717951
4344,0.5652374
4345,0.5586749
4346,0.55348307
4347,0.54798853
4348,0.54277366
4349,0.53766865
4350,0.534276
4351,0.5324801
4352,0.52968127
4353,0.5278883
4354,0.5267109
4355,0.52697146
4356,0.5274064
4357,0.52834505
4358,0.52963173
4359,0.5311215
4360,0.53442955
4361,0.5387279
4362,0.5414035
4363,0.54014504
4364,0.5355517
4365,0.5300698
4366,0.5265607
4367,0.523578
4368,0.5208652
4369,0.5163223
4370,0.5096
4371,0.50248307
4372,0.49507248
4373,0.48823202
4374,0.48182654
4375,0.4776091
4376,0.4778049
4377,0.48086616
4378,0.48451328
4379,0.4864495
4380,0.48722294
4381,0.48679373
4382,0.4864126
4383,0.4860343
4384,0.48416975
4385,0.48077407
4386,0.47570404
4387,0.4717394
4388,0.47071788
4389,0.4717033
4390,0.47335225
4391,0.47449043
4392,0.4756077
4393,0.4763371
4394,0.47536963
4395,0.47261038
4396,0.4691804
4397,0.46604553
4398,0.4628861
4399,0.45984322
4400,0.45857394
4401,0.45913312
4402,0.4605633
4403,0.46226096
4404,0.46387511
4405,0.46539974
4406,0.46701235
4407,0.46887162
4408,0.4715334
4409,0.47385472
4410,0.4750217
4411,0.47565976
4412,0.47673717
4413,0.47944134
4414,0.48382154
4415,0.4894511
4416,0.49494115
4417,0.49901256
4418,0.5015874
4419,0.5040596
4420,0.50810766
4421,0.5124701
4422,0.5151749
4423,0.51535314
4424,0.5148421
4425,0.5152347
4426,0.51736534
4427,0.5203667
4428,0.52165186
4429,0.52194405
4430,0.52278364
4431,0.52485013
4432,0.5270841
4433,0.52662164
4434,0.52697206
4435,0.5295467
4436,0.533867
4437,0.53711325
4438,0.53629404
4439,0.5338153
4440,0.5311196
4441,0.5304105
4442,0.53108156
4443,0.5311016
4444,0.5301995
4445,0.52683264
4446,0.52271235
4447,0.5199451
4448,0.519471
4449,0.5214024
4450,0.5229732
4451,0.5242643
4452,0.5257067
4453,0.52600604
4454,0.5257289
4455,0.5248538
4456,0.52398604
4457,0.52321434
4458,0.52064836
4459,0.5190443
4460,0.5196824
4461,0.5224857
4462,0.5251114
4463,0.5250655
4464,0.52582824
4465,0.5275562
4466,0.53048986
4467,0.53337586
4468,0.53528386
4469,0.53680754
4470,0.5371148
4471,0.5371443
4472,0.5373396
4473,0.5370359
4474,0.5367926
4475,0.5369951
4476,0.5371087
4477,0.5356969
4478,0.53436303
4479,0.53490853
4480,0.5376742
4481,0.54004544
4482,0.5415277
4483,0.54341006
4484,0.5452421
4485,0.5468426
4486,0.54690385
4487,0.54720294
4488,0.5496879
4489,0.5551244
4490,0.5616608
4491,0.5669475
4492,0.57019484
4493,0.5722062
4494,0.57283366
4495,0.5707335
4496,0.5675263
4497,0.5642183
4498,0.56266314
4499,0.5619682
4500,0.56079924
4501,0.5582791
4502,0.5525059
4503,0.54641086
4504,0.5415339
4505,0.5386744
4506,0.53391683
4507,0.52833635
4508,0.5239523
4509,0.52031153
4510,0.517418
4511,0.51237917
4512,0.5068776
4513,0.5010425
4514,0.4942921
4515,0.4865067
4516,0.47964728
4517,0.47191307
4518,0.4656188
4519,0.46131885
4520,0.45873964
4521,0.45866823
4522,0.45837253
4523,0.45837796
4524,0.4574857
4525,0.4557943
4526,0.4542914
4527,0.45150176
4528,0.45090842
4529,0.45202166
4530,0.45543978
4531,0.45785263
4532,0.4589934
4533,0.45987934
4534,0.45964894
4535,0.4611343
4536,0.4628728
4537,0.46446085
4538,0.46610296
4539,0.46625897
4540,0.46617976
4541,0.46673357
4542,0.46664533
4543,0.46792307
4544,0.46842703
4545,0.4696148
4546,0.4720475
4547,0.47274914
4548,0.47146937
4549,0.46714118
4550,0.46288612
4551,0.46057627
4552,0.45716256
4553,0.45424503
4554,0.45168358
4555,0.45174938
4556,0.44913074
4557,0.4438847
4558,0.43839097
4559,0.43221736
4560,0.42733443
4561,0.42118108
4562,0.41567644
4563,0.41148147
4564,0.4062857
4565,0.39998788
4566,0.3935876
4567,0.38393858
4568,0.3745028
4569,0.36708412
4570,0.36202678
4571,0.35904023
4572,0.35474116
4573,0.35134563
4574,0.348565
4575,0.34615022
4576,0.34489548
4577,0.34371516
4578,0.3437299
4579,0.34313992
4580,0.34198934
4581,0.34092367
4582,0.34106937
4583,0.34109798
4584,0.34051207
4585,0.3408381
4586,0.34245336
4587,0.34379753
4588,0.3434559
4589,0.34239918
4590,0.3410623
4591,0.33956406
4592,0.3372433
4593,0.33504888
4594,0.33309108
4595,0.32991666
4596,0.32641092
4597,0.32436576
4598,0.32345942
4599,0.32275698
4600,0.32249692
4601,0.32374913
4602,0.32643548
4603,0.32831517
4604,0.328337
4605,0.32742774
4606,0.32697156
4607,0.32770085
4608,0.32943663
4609,0.33102766
4610,0.3319136
4611,0.33339256
4612,0.33492994
4613,0.33647233
4614,0.3385193
4615,0.3415838
4616,0.345226
4617,0.3494522
4618,0.353382
4619,0.35625562
4620,0.3576873
4621,0.3581683
4622,0.36002544
4623,0.36301672
4624,0.36594588
4625,0.36792782
4626,0.36896968
4627,0.37058276
4628,0.37217823
4629,0.37277493
4630,0.3717005
4631,0.37134972
4632,0.3722084
4633,0.3735319
4634,0.37422866
4635,0.37342674
4636,0.37245905
4637,0.3719467
4638,0.37300587
4639,0.37592602
4640,0.37881687
4641,0.37909317
4642,0.37946317
4643,0.37998426
4644,0.38017896
4645,0.37982932
4646,0.37867218
4647,0.37815434
4648,0.37694308
4649,0.37521395
4650,0.37494275
4651,0.37657636
4652,0.38017666
4653,0.382852
4654,0.38348988
4655,0.382407
4656,0.38131648
4657,0.3799464
4658,0.37697676
4659,0.37378034
4660,0.3709821
4661,0.3693488
4662,0.3679429
4663,0.3654939
4664,0.3626805
4665,0.3591374
4666,0.35516313
4667,0.35155696
4668,0.3484382
4669,0.34672934
4670,0.3459816
4671,0.34579128
4672,0.34630552
4673,0.34565774
4674,0.34380302
4675,0.34109432
4676,0.3388598
4677,0.33805096
4678,0.3365294
4679,0.33427235
4680,0.33141163
4681,0.32794926
4682,0.32277116
4683,0.31439164
4684,0.30592802
4685,0.29917184
4686,0.29474235
4687,0.29200298
4688,0.28970072
4689,0.28929862
4690,0.28987
4691,0.29019377
4692,0.29001164
4693,0.28887424
4694,0.28834784
4695,0.2877966
4696,0.28609216
4697,0.28424197
4698,0.2835262
4699,0.28471202
4700,0.286504
4701,0.28781232
4702,0.29083797
4703,0.29463387
4704,0.29790488
4705,0.29895103
4706,0.30240658
4707,0.30878112
4708,0.3177405
4709,0.327221
4710,0.33450645
4711,0.3413147
4712,0.3468531
4713,0.35208222
4714,0.35529754
4715,0.3570933
4716,0.35684687
4717,0.35682875
4718,0.35706192
4719,0.35825217
4720,0.36259967
4721,0.3676531
4722,0.37264302
4723,0.37679785
4724,0.38083676
4725,0.38423362
4726,0.38546586
4727,0.3868029
4728,0.38808388
4729,0.39009422
4730,0.39190128
4731,0.3960645
4732,0.40108702
4733,0.40568548
4734,0.41082853
4735,0.4152931
4736,0.41947454
4737,0.4225445
4738,0.42521682
4739,0.4291644
4740,0.43296814
4741,0.4340133
4742,0.43431658
4743,0.4342875
4744,0.4359086
4745,0.43854272
4746,0.44036612
4747,0.44245812
4748,0.4444244
4749,0.44693443
4750,0.44923398
4751,0.45132437
4752,0.45534343
4753,0.45884228
4754,0.46108252
4755,0.4611249
4756,0.46217948
4757,0.46418115
4758,0.465781
4759,0.4680234
4760,0.47071373
4761,0.4759987
4762,0.48036972
4763,0.48089188
4764,0.47842044
4765,0.4748706
4766,0.4722337
4767,0.47045752
4768,0.46892363
4769,0.46872935
4770,0.47002298
4771,0.4716922
4772,0.47340414
4773,0.47362843
4774,0.4732453
4775,0.47321665
4776,0.4740774
4777,0.4761483
4778,0.47731
4779,0.47743708
4780,0.47657397
4781,0.47494623
4782,0.47185183
4783,0.46687198
4784,0.46220776
4785,0.45948768
4786,0.45981455
4787,0.46100944
4788,0.46087942
4789,0.46011037
4790,0.4596096
4791,0.46009576
4792,0.4599801
4793,0.45913997
4794,0.45881006
4795,0.4588958
